Lat,Long,PresAbs,Type
-9.193144,-43.659992,0,Global
-9.84967,-38.916139,0,Global
-12.870236,-39.300352,0,Global
-6.72425,-38.979953,0,Global
-7.910689,-43.369711,0,Global
-12.291346,-41.304462,0,Global
-11.715611,-38.366916,0,Global
-8.114199,-37.992826,0,Global
-10.283798,-42.531226,0,Global
-12.78993,-42.846773,0,Global
-13.437605,-43.550396,0,Global
-7.966915,-39.431277,0,Global
-11.925149,-39.913021,0,Global
-12.011368,-42.310163,0,Global
-12.804062,-39.04546,0,Global
-8.522931,-36.685319,0,Global
-10.517584,-42.551034,0,Global
-12.987771,-42.952708,0,Global
-7.532242,-42.083776,0,Global
-13.907454,-44.199581,0,Global
-11.019565,-44.400747,0,Global
-12.018406,-43.403403,0,Global
-9.222221,-39.663226,0,Global
-7.345063,-39.949619,0,Global
-9.100054,-37.756939,0,Global
-8.06466,-42.985009,0,Global
-11.643213,-43.444244,0,Global
-6.567976,-36.220333,0,Global
-13.852629,-42.780735,0,Global
-11.757648,-43.316677,0,Global
-10.140408,-41.205763,0,Global
-12.482691,-38.955787,0,Global
-6.98957,-39.572902,0,Global
-10.475636,-39.453281,0,Global
-11.823549,-44.105434,0,Global
-9.700283,-38.812925,0,Global
-9.568912,-43.18265,0,Global
-13.277453,-41.002453,0,Global
-9.118611,-39.923557,0,Global
-7.680194,-43.164437,0,Global
-6.833971,-37.999,0,Global
-9.158052,-42.589036,0,Global
-6.416062,-43.355682,0,Global
-13.746634,-44.119922,0,Global
-7.85486,-41.378481,0,Global
-13.066372,-39.527804,0,Global
-14.27946,-41.22042,0,Global
-8.576101,-39.564175,0,Global
-12.290792,-43.782943,0,Global
-9.934772,-42.097906,0,Global
-11.497616,-43.088857,0,Global
-7.91354,-41.516693,0,Global
-8.404414,-39.308296,0,Global
-14.751545,-44.436992,0,Global
-14.102163,-43.729989,0,Global
-13.183433,-40.152388,0,Global
-11.913889,-39.089708,0,Global
-14.526429,-44.343592,0,Global
-8.414172,-43.590881,0,Global
-6.646245,-38.858153,0,Global
-9.101831,-43.767054,0,Global
-12.071229,-38.305971,0,Global
-11.808371,-40.476365,0,Global
-11.964922,-38.217758,0,Global
-10.905375,-37.455227,0,Global
-14.43529,-42.694922,0,Global
-8.469965,-43.459179,0,Global
-12.701849,-39.094063,0,Global
-13.171507,-39.872228,0,Global
-7.349646,-39.073901,0,Global
-8.867334,-38.161823,0,Global
-9.599901,-38.500018,0,Global
-9.335761,-42.958341,0,Global
-10.318911,-42.030024,0,Global
-7.979359,-40.01396,0,Global
-9.723564,-41.203325,0,Global
-11.540058,-41.027916,0,Global
-8.428396,-38.880841,0,Global
-9.239422,-38.087489,0,Global
-7.475967,-42.525928,0,Global
-11.96444,-40.406125,0,Global
-8.776714,-40.37833,0,Global
-14.572361,-41.582732,0,Global
-6.421659,-44.159774,0,Global
-14.437957,-43.338555,0,Global
-8.178947,-40.581136,0,Global
-9.010719,-41.954153,0,Global
-14.881357,-41.453453,0,Global
-7.519315,-40.073889,0,Global
-7.973454,-38.007815,0,Global
-9.595784,-41.974047,0,Global
-12.898987,-44.369167,0,Global
-6.642115,-38.757614,0,Global
-8.614193,-40.489699,0,Global
-12.26051,-40.866054,0,Global
-8.936359,-36.924233,0,Global
-8.816222,-39.165307,0,Global
-10.115267,-42.900593,0,Global
-10.868508,-42.051774,0,Global
-8.258543,-44.276949,0,Global
-8.561748,-40.734756,0,Global
-11.422427,-42.384676,0,Global
-14.703951,-39.300871,0,Global
-13.179199,-43.057006,0,Global
-9.344624,-42.330616,0,Global
-14.866964,-42.19671,0,Global
-9.60505,-38.679248,0,Global
-8.211723,-36.13189,0,Global
-9.345235,-43.048554,0,Global
-14.26088,-41.40922,0,Global
-9.485781,-38.66704,0,Global
-6.811739,-41.826001,0,Global
-10.376534,-39.087578,0,Global
-13.505672,-40.720734,0,Global
-8.635953,-36.058897,0,Global
-8.987551,-43.894011,0,Global
-8.804498,-41.07046,0,Global
-8.901626,-41.643618,0,Global
-7.687034,-40.62252,0,Global
-9.564206,-37.784237,0,Global
-12.228671,-43.297453,0,Global
-9.70686,-42.314245,0,Global
-7.792825,-37.03038,0,Global
-9.546524,-41.560549,0,Global
-7.915166,-42.671904,0,Global
-9.564278,-40.099043,0,Global
-6.502164,-42.671673,0,Global
-11.066836,-44.27177,0,Global
-13.571366,-43.877959,0,Global
-10.26516,-41.916331,0,Global
-9.329511,-40.371641,0,Global
-11.97745,-42.494821,0,Global
-9.024285,-41.500829,0,Global
-9.382127,-37.870096,0,Global
-14.403121,-39.714963,0,Global
-12.664992,-42.120787,0,Global
-8.968902,-43.186766,0,Global
-13.449808,-43.847948,0,Global
-11.167567,-37.363567,0,Global
-9.79729,-37.172451,0,Global
-12.365773,-41.243397,0,Global
-14.036993,-42.121676,0,Global
-10.606167,-41.843655,0,Global
-11.115344,-42.160401,0,Global
-11.878025,-41.122782,0,Global
-12.64505,-41.846687,0,Global
-14.332076,-42.317148,0,Global
-14.83879,-39.283535,0,Global
-8.034008,-36.06208,0,Global
-13.495126,-42.849613,0,Global
-8.654857,-40.132354,0,Global
-14.68779,-43.27861,0,Global
-10.630518,-38.884185,0,Global
-7.770871,-38.49722,0,Global
-7.137853,-39.111779,0,Global
-8.013049,-44.377359,0,Global
-9.594959,-42.647295,0,Global
-13.999129,-43.753386,0,Global
-11.563075,-41.38504,0,Global
-10.821807,-42.199556,0,Global
-9.708223,-37.953948,0,Global
-10.067954,-37.066955,0,Global
-7.345014,-39.582512,0,Global
-10.603213,-42.648096,0,Global
-12.605273,-39.952425,0,Global
-7.833056,-40.7016,0,Global
-9.668984,-37.443852,0,Global
-6.793932,-40.099794,0,Global
-11.48454,-44.447373,0,Global
-14.64276,-39.596732,0,Global
-13.024829,-42.775633,0,Global
-9.075313,-41.318035,0,Global
-12.634051,-39.604896,0,Global
-14.394852,-42.833217,0,Global
-12.460224,-42.479247,0,Global
-13.576153,-40.80023,0,Global
-14.20326,-40.806665,0,Global
-14.811968,-41.053399,0,Global
-11.238038,-38.194108,0,Global
-9.57693,-35.962347,0,Global
-12.097325,-38.469783,0,Global
-6.999314,-38.099429,0,Global
-14.329058,-44.07553,0,Global
-9.104256,-42.917933,0,Global
-14.825522,-40.116887,0,Global
-9.766033,-43.507101,0,Global
-10.704845,-38.968547,0,Global
-7.894579,-37.961993,0,Global
-6.722278,-42.050689,0,Global
-12.972046,-41.023389,0,Global
-12.278845,-39.046426,0,Global
-10.807268,-39.138873,0,Global
-7.220575,-36.86611,0,Global
-9.964769,-38.356962,0,Global
-11.267157,-39.462261,0,Global
-9.160283,-37.533611,0,Global
-6.865954,-39.686165,0,Global
-8.811768,-40.528326,0,Global
-8.061642,-38.433956,0,Global
-7.732351,-38.748868,0,Global
-12.968101,-43.766238,0,Global
-9.908944,-41.576579,0,Global
-10.556887,-41.646694,0,Global
-7.402394,-37.14264,0,Global
-14.135575,-39.079958,0,Global
-6.966412,-40.661644,0,Global
-7.283729,-36.475474,0,Global
-10.849596,-39.886167,0,Global
-8.349308,-42.855941,0,Global
-7.064681,-36.281715,0,Global
-8.194503,-40.362175,0,Global
-11.99905,-40.981477,0,Global
-8.075181,-41.849973,0,Global
-10.438914,-38.655447,0,Global
-11.535956,-41.170432,0,Global
-10.205141,-39.727405,0,Global
-14.655543,-41.464062,0,Global
-14.043778,-44.333654,0,Global
-10.52204,-38.328015,0,Global
-12.161171,-40.63335,0,Global
-7.996604,-37.741564,0,Global
-9.705899,-36.201362,0,Global
-7.389628,-40.396923,0,Global
-7.559175,-43.559665,0,Global
-8.658361,-36.892759,0,Global
-9.462898,-37.592913,0,Global
-11.711861,-38.952981,0,Global
-9.265376,-39.196019,0,Global
-11.644742,-38.447273,0,Global
-7.306425,-37.141132,0,Global
-7.523876,-41.270431,0,Global
-11.408858,-42.630831,0,Global
-7.712067,-43.62617,0,Global
-14.702815,-40.258974,0,Global
-9.061218,-43.630225,0,Global
-12.309524,-42.112425,0,Global
-10.846558,-40.479696,0,Global
-9.971132,-41.303399,0,Global
-11.165237,-37.797639,0,Global
-8.544573,-42.170294,0,Global
-9.741708,-43.015395,0,Global
-10.54911,-39.841032,0,Global
-7.228137,-38.042018,0,Global
-12.217837,-42.854465,0,Global
-8.561254,-44.239437,0,Global
-9.57766,-39.524359,0,Global
-12.303644,-40.232183,0,Global
-8.566552,-44.395556,0,Global
-9.994155,-40.470787,0,Global
-12.418557,-41.346284,0,Global
-8.546606,-37.614326,0,Global
-11.348413,-40.668747,0,Global
-8.449992,-38.677788,0,Global
-10.569257,-40.349084,0,Global
-11.925182,-42.066907,0,Global
-7.856736,-40.489445,0,Global
-11.925959,-38.877564,0,Global
-11.150429,-43.338487,0,Global
-8.098836,-41.637909,0,Global
-8.973192,-37.47422,0,Global
-7.58989,-36.977011,0,Global
-8.4422,-44.426663,0,Global
-10.177184,-40.065987,0,Global
-7.43144,-42.760826,0,Global
-11.659362,-42.849693,0,Global
-6.931118,-40.064033,0,Global
-12.566999,-43.003596,0,Global
-10.941047,-40.983481,0,Global
-7.222639,-43.831382,0,Global
-13.513938,-41.807678,0,Global
-10.237049,-42.722383,0,Global
-12.232787,-43.569672,0,Global
-10.752911,-36.982012,0,Global
-7.631334,-40.20083,0,Global
-7.555814,-41.97051,0,Global
-13.954846,-42.903842,0,Global
-9.05025,-37.386583,0,Global
-7.569293,-42.560663,0,Global
-14.477127,-39.160796,0,Global
-9.365856,-40.735044,0,Global
-6.875076,-43.427212,0,Global
-9.455258,-38.16446,0,Global
-13.595537,-41.759832,0,Global
-6.411142,-44.019336,0,Global
-10.120246,-40.417654,0,Global
-14.171781,-40.454467,0,Global
-7.104219,-38.997083,0,Global
-13.972363,-43.136025,0,Global
-6.556888,-37.760038,0,Global
-9.590167,-39.61831,0,Global
-10.562197,-40.255046,0,Global
-12.854206,-40.437251,0,Global
-7.431619,-36.462886,0,Global
-9.749855,-43.623115,0,Global
-13.267031,-43.177158,0,Global
-12.787973,-38.915214,0,Global
-8.389995,-35.728741,0,Global
-8.165189,-35.320282,0,Global
-8.276748,-35.51834,0,Global
-7.691145,-35.448182,0,Global
-8.211745,-35.454114,0,Global
-9.5817,-35.771305,0,Global
-6.64248,-35.319079,0,Global
-7.672826,-35.335772,0,Global
-8.953511,-35.793848,0,Global
-7.816689,-35.69215,0,Global
-8.12417,-35.828574,0,Global
-6.83647,-35.573949,0,Global
-7.862535,-35.00239,0,Global
-8.998662,-35.635415,0,Global
-8.516006,-35.515537,0,Global
-7.183646,-35.760689,0,Global
-7.12129,-35.855391,0,Global
-8.02234,-35.741043,0,Global
-6.807506,-35.413513,0,Global
-8.230648,-35.138095,0,Global
-7.94952,-35.059798,0,Global
-8.126561,-35.496787,0,Global
-9.075779,-35.503104,0,Global
-6.921763,-35.030378,0,Global
-7.263951,-35.387616,0,Global
-7.546503,-35.299845,0,Global
-8.642637,-35.917018,0,Global
-6.516645,-35.620883,0,Global
-9.238986,-35.610725,0,Global
-7.997401,-35.413404,0,Global
-8.607183,-35.617735,0,Global
-7.365264,-35.418758,0,Global
-7.39451,-34.894591,0,Global
-6.706298,-35.729887,0,Global
-8.573215,-35.797412,0,Global
-8.289852,-35.373766,0,Global
-9.089227,-35.380307,0,Global
-7.051534,-35.628463,0,Global
-8.297121,-35.799359,0,Global
-7.59093,-35.696393,0,Global
-9.062907,-35.872773,0,Global
-7.210167,-35.248875,0,Global
-8.258733,-34.975201,0,Global
-7.853237,-35.59448,0,Global
-7.897227,-35.745636,0,Global
-7.491581,-35.110887,0,Global
-7.631588,-35.152071,0,Global
-7.501702,-35.855932,0,Global
-7.814317,-35.390603,0,Global
-7.146964,-35.084611,0,Global
-6.83549,-34.999769,0,Global
-8.003954,-35.202921,0,Global
-6.399756,-35.091244,0,Global
-8.372872,-35.451287,0,Global
-7.087833,-34.879751,0,Global
-7.812952,-35.235859,0,Global
-8.805623,-35.840871,0,Global
-7.785806,-35.816151,0,Global
-6.971677,-35.454448,0,Global
-8.824413,-35.627022,0,Global
-7.525605,-34.933249,0,Global
-6.680317,-35.168751,0,Global
-8.596347,-35.321394,0,Global
-7.362905,-35.301447,0,Global
-8.120751,-35.012232,0,Global
-8.328039,-35.184314,0,Global
-7.421898,-35.67514,0,Global
-8.402986,-35.313129,0,Global
-8.904058,-35.546199,0,Global
-7.362221,-35.122889,0,Global
-6.50531,-35.461245,0,Global
-7.408723,-35.901547,0,Global
-8.481614,-35.712664,0,Global
-7.017712,-35.817429,0,Global
-6.672993,-35.827148,0,Global
-6.363316,-35.566106,0,Global
-8.126204,-35.164299,0,Global
-7.735808,-35.735999,0,Global
-8.236082,-35.690065,0,Global
-9.667689,15.20422,0,Global
-9.612918,14.66132,0,Global
-8.484414,14.319646,0,Global
-14.184243,12.876489,0,Global
-10.571046,14.693109,0,Global
-11.643996,14.332994,0,Global
-7.256942,15.173931,0,Global
-6.677622,14.750254,0,Global
-7.936031,14.313227,0,Global
-11.755903,15.038065,0,Global
-14.172576,14.954625,0,Global
-13.016191,14.542694,0,Global
-7.314007,15.061264,0,Global
-8.456032,14.603805,0,Global
-8.171253,13.651996,0,Global
-9.047745,13.260916,0,Global
-13.902723,13.687613,0,Global
-10.089,15.16087,0,Global
-10.479445,14.834646,0,Global
-13.627371,13.848864,0,Global
-13.5273,13.576779,0,Global
-14.369928,14.324613,0,Global
-9.810295,14.960545,0,Global
-7.344409,13.414014,0,Global
-10.320851,13.757486,0,Global
-7.274306,13.819924,0,Global
-9.400634,14.615781,0,Global
-8.517248,13.513874,0,Global
-13.276815,15.215321,0,Global
-14.725358,12.510423,0,Global
-8.483437,13.759123,0,Global
-11.994596,14.079223,0,Global
-14.084698,12.912003,0,Global
-8.694648,13.882544,0,Global
-7.696076,15.241164,0,Global
-13.092839,13.897178,0,Global
-9.33736,14.155488,0,Global
-6.456051,12.626986,0,Global
-9.743939,15.133371,0,Global
-13.023584,14.307322,0,Global
-8.471472,15.090196,0,Global
-11.91787,14.561302,0,Global
-13.898687,14.629406,0,Global
-10.805669,14.461225,0,Global
-7.72045,14.504837,0,Global
-13.635792,14.084615,0,Global
-14.605193,14.555679,0,Global
-10.039669,13.864353,0,Global
-14.302845,13.125707,0,Global
-7.335895,14.23718,0,Global
-13.84066,13.545836,0,Global
-7.253474,13.602539,0,Global
-14.249207,14.858411,0,Global
-9.069063,14.529224,0,Global
-11.363881,14.478225,0,Global
-8.975226,14.906294,0,Global
-10.577111,15.189151,0,Global
-9.582089,14.997441,0,Global
-13.787245,12.753342,0,Global
-8.071972,14.559559,0,Global
-7.830131,15.06574,0,Global
-7.138375,14.534156,0,Global
-7.94237,15.14477,0,Global
-9.318974,14.272154,0,Global
-8.02487,14.428325,0,Global
-13.886689,12.73219,0,Global
-12.528912,14.178161,0,Global
-6.566323,13.679713,0,Global
-11.847456,14.906271,0,Global
-13.439384,13.66122,0,Global
-11.706915,14.765808,0,Global
-7.965476,13.892631,0,Global
-6.443384,13.80998,0,Global
-11.845632,14.482734,0,Global
-8.611806,14.385693,0,Global
-10.465568,14.045082,0,Global
-13.273345,12.807357,0,Global
-9.084048,14.932014,0,Global
-7.254215,14.743778,0,Global
-13.215471,12.988399,0,Global
-10.584881,13.848789,0,Global
-12.885762,14.034085,0,Global
-6.557667,13.169597,0,Global
-13.365122,13.351853,0,Global
-6.690645,14.433075,0,Global
-7.513012,14.770033,0,Global
-8.521342,14.535891,0,Global
-7.223238,13.045476,0,Global
-9.107157,15.182312,0,Global
-11.389356,14.592446,0,Global
-10.380064,14.668667,0,Global
-13.001161,13.457884,0,Global
-10.178243,15.202559,0,Global
-13.344004,12.86302,0,Global
-14.011086,14.757844,0,Global
-13.463769,14.580436,0,Global
-7.124959,13.982393,0,Global
-8.806088,14.909773,0,Global
-13.750493,13.98849,0,Global
-6.679923,13.077679,0,Global
-11.844451,14.342933,0,Global
-8.111762,14.136594,0,Global
-14.430087,13.035714,0,Global
-8.069227,14.0294,0,Global
-11.060695,15.004315,0,Global
-6.449228,15.125163,0,Global
-10.639923,14.41468,0,Global
-6.721329,14.205422,0,Global
-10.726239,14.920787,0,Global
-9.881195,13.732286,0,Global
-12.245441,14.364689,0,Global
-12.079638,14.540345,0,Global
-11.524029,14.26976,0,Global
-6.37201,13.672118,0,Global
-6.386537,12.893946,0,Global
-14.70008,14.123139,0,Global
-7.469964,13.76796,0,Global
-7.698221,14.643004,0,Global
-11.668722,15.072686,0,Global
-9.368074,13.306829,0,Global
-14.880635,14.314602,0,Global
-12.724196,13.494897,0,Global
-7.61603,14.178841,0,Global
-8.583115,13.945999,0,Global
-9.86739,15.199492,0,Global
-12.235313,14.628719,0,Global
-13.964964,13.052472,0,Global
-12.565895,14.304766,0,Global
-7.792805,13.525656,0,Global
-8.989583,13.575117,0,Global
-9.456172,13.97842,0,Global
-14.614991,13.756557,0,Global
-14.620964,13.494439,0,Global
-8.664465,14.483017,0,Global
-13.274007,13.961002,0,Global
-6.540422,14.98599,0,Global
-7.023782,13.776649,0,Global
-12.188469,15.157441,0,Global
-14.65556,15.247581,0,Global
-12.083362,15.052683,0,Global
-9.25441,14.983898,0,Global
-11.315644,13.893542,0,Global
-13.920814,15.047578,0,Global
-14.413725,13.555817,0,Global
-10.478281,14.502023,0,Global
-12.015364,14.868894,0,Global
-11.678096,14.462218,0,Global
-6.537154,14.822981,0,Global
-12.921593,14.170577,0,Global
-12.091796,14.168512,0,Global
-9.128684,13.924608,0,Global
-14.127933,12.574471,0,Global
-12.453998,14.459081,0,Global
-13.256386,14.228858,0,Global
-9.563597,13.499682,0,Global
-14.37762,13.304038,0,Global
-14.596023,14.411633,0,Global
-13.08092,14.619082,0,Global
-14.249236,14.363995,0,Global
-7.396053,13.29528,0,Global
-6.682214,12.726439,0,Global
-9.081833,13.647146,0,Global
-12.662935,13.793816,0,Global
-6.867745,12.904027,0,Global
-12.625299,14.061149,0,Global
-13.155179,14.502819,0,Global
-12.657017,13.887528,0,Global
-14.403696,14.541533,0,Global
-10.944654,14.036658,0,Global
-7.659742,14.861055,0,Global
-7.145555,15.100606,0,Global
-13.563943,13.460462,0,Global
-11.907792,14.012756,0,Global
-10.762061,13.884825,0,Global
-11.564114,14.002888,0,Global
-6.865394,14.05576,0,Global
-10.180404,14.509208,0,Global
-9.874193,13.851217,0,Global
-10.196075,14.69586,0,Global
-12.015189,13.942216,0,Global
-7.434942,14.997719,0,Global
-6.428225,13.314592,0,Global
-7.969214,13.313333,0,Global
-12.176031,14.102581,0,Global
-6.449908,13.917142,0,Global
-7.050128,15.096028,0,Global
-12.171349,14.901318,0,Global
-7.671305,13.683254,0,Global
-13.28801,13.717262,0,Global
-13.318688,14.958464,0,Global
-9.284007,14.707364,0,Global
-7.298107,14.827038,0,Global
-7.325163,13.115247,0,Global
-13.326678,13.23173,0,Global
-6.821464,13.399236,0,Global
-12.921274,14.970963,0,Global
-14.320015,14.005033,0,Global
-8.292137,14.763545,0,Global
-14.750413,13.278161,0,Global
-14.006595,13.709987,0,Global
-13.518132,13.146085,0,Global
-8.350241,13.935719,0,Global
-9.862123,14.751565,0,Global
-8.337545,14.4336,0,Global
-10.995738,14.6265,0,Global
-9.639596,13.56428,0,Global
-6.956559,14.911773,0,Global
-13.464686,13.3467,0,Global
-13.839502,12.982587,0,Global
-8.927893,13.813743,0,Global
-14.770259,13.87421,0,Global
-12.405185,14.351951,0,Global
-11.187991,13.907505,0,Global
-10.854966,15.083091,0,Global
-14.124569,13.046916,0,Global
-8.445781,14.84076,0,Global
-7.74213,14.811212,0,Global
-11.507244,14.832853,0,Global
-7.680319,14.272756,0,Global
-11.818849,14.170365,0,Global
-8.268353,14.008068,0,Global
-8.784364,14.431318,0,Global
-7.032505,13.067957,0,Global
-7.892153,13.409293,0,Global
-10.189518,13.668535,0,Global
-6.679901,13.284595,0,Global
-13.044261,15.07081,0,Global
-14.469762,14.155326,0,Global
-8.87318,14.203086,0,Global
-12.736751,13.933175,0,Global
-7.885497,13.599561,0,Global
-6.97826,13.608831,0,Global
-8.479815,13.995961,0,Global
-8.909864,14.54291,0,Global
-13.950683,14.019968,0,Global
-12.314375,14.577633,0,Global
-12.549541,13.632926,0,Global
-14.773343,14.330974,0,Global
-12.163576,14.997523,0,Global
-13.606403,13.189887,0,Global
-8.576092,14.977038,0,Global
-12.941208,13.177136,0,Global
-10.665142,14.231078,0,Global
-6.715847,15.092955,0,Global
-8.142337,14.768756,0,Global
-12.59399,14.530395,0,Global
-12.595383,14.671803,0,Global
-14.32323,13.727091,0,Global
-14.834144,13.790001,0,Global
-13.21165,14.857049,0,Global
-8.59597,13.778951,0,Global
-13.926833,12.843122,0,Global
-6.898263,15.018072,0,Global
-14.095635,14.304246,0,Global
-13.592674,14.820198,0,Global
-14.63865,13.221017,0,Global
-12.849144,15.090512,0,Global
-14.312958,14.512172,0,Global
-13.833745,14.429671,0,Global
-6.568761,13.994659,0,Global
-6.809922,13.816659,0,Global
-9.186528,14.870783,0,Global
-9.094863,14.390295,0,Global
-7.461483,13.947807,0,Global
-11.442839,14.067193,0,Global
-14.08316,13.222719,0,Global
-7.211815,14.480426,0,Global
-14.15376,12.749625,0,Global
-11.153588,14.658221,0,Global
-12.914873,13.802572,0,Global
-6.623015,12.978686,0,Global
-7.207534,13.319626,0,Global
-13.578299,14.502793,0,Global
-13.74843,14.902687,0,Global
-13.051915,13.134745,0,Global
-10.913159,14.779657,0,Global
-9.639739,13.791833,0,Global
-10.802024,14.997182,0,Global
-7.575456,15.041794,0,Global
-11.366212,14.825519,0,Global
-14.173545,13.413188,0,Global
-13.506028,13.934057,0,Global
-6.531193,13.271408,0,Global
-7.426014,13.623105,0,Global
-12.690697,14.476428,0,Global
-7.977545,13.440542,0,Global
-10.017409,14.00324,0,Global
-14.522904,14.781809,0,Global
-8.000031,13.558635,0,Global
-8.362229,14.987849,0,Global
-9.704018,14.605677,0,Global
-13.265392,14.405827,0,Global
-9.884471,14.882922,0,Global
-12.906579,14.482778,0,Global
-7.961449,14.067906,0,Global
-13.935987,12.602891,0,Global
-8.455123,13.618709,0,Global
-11.048123,15.238657,0,Global
-12.220176,14.809962,0,Global
-13.073539,14.464038,0,Global
-8.566554,13.602033,0,Global
